7;20;
7;20;
12;10;
12;10;
22;5;
22;5;
22;5;
22;5;
22;5;
22;5;
22;5;
22;5;
22;5;
22;5;
22;5;
22;5;
22;5;
22;5;
22;5;
22;5;
22;5;
22;5;
22;5;
22;5;
